ID,titles
1024,"Le comité confédéral national de la fédération des transports (CCN) s'est réuni jeudi à Paris pour élire son président, Patrice Clos,"
1025,L'Assemblée nationale a approuvé mercredi en première lecture l'expérimentation prévue par le gouvernement de collecte de données sur les réseaux sociaux pour détecter des fraude
1026,"Pour la pochette de son nouvel album, Zazie a choisi de s'afficher au naturel et topless."
1027,Le secrétaire d'État chargé du Numérique a envoyé un message au journaliste Vincent Glad sur Twitter.
1028,Cyril Hanouna est sur tous les fronts. L'animateur de Touche pas à mon poste est sur tous les fronts.
1029,La porte-parole de la France Insoumise annonce dans le Journal du Dimanche qu'elle arrête la politique.
1030,"Les livrets d'épargne réglementée, dont le Livret A fait partie, sont de plus en plus concentrés en France."
1031,"L'incendie serait parti d'une ""explosion suivie de feu à cause d'un incendie""."
1032,Le journaliste de France 2 a confié avoir essayé de vendre du shit à un jeune Marocain à l'âge de 17 ans.
1033,Le parquet doit à présent prendre ses réquisitions avant que les juges ne rendent leur ordonnance finale.
1034,"Le documentaire ""Un jour, un destin"" revient sur les dures méthodes d'éducation appliquées par le monstre sacré du cinéma avec son fils aîné, Anthony"
1035,"Repéré de nombreuses fois par les habitants, l'animal est pourtant resté en liberté durant tout ce temps."
1036,Une photo publiée par Le Point montre deux membres de la garde rapprochée du candidat à la présidentielle de 2017 dans un café.
1037,L'homme d'affaires Jean-François Copé a été sanctionné par un tribunal correctionnel de Grenoble (Seine-Saint-Denis
1038,"Après deux années de hausses successives, en 2016, et 2017, les prix du Pass Navigo à tarif unique (75,20 € mensuels) et du forfait"
1039,"Météo-France a élargi la vigilance météorologique à la Charente-Maritime, avec pour résultat autant de départements au même moment sur la carte de vigila"
1040,Près de 5.000 personnes étaient venues à l'Elysée pour rendre hommage à l'ancien président.
1041,"L'ancien président ivoirien Alassane Ouattara, Alassane Bédié, a rendu hommage jeudi à l'opposant Alassane Ouat"
1042,Un groupe de trois voyageurs a décidé de relever les températures à bord du RER B.
1043,Des vents violents ont balayé le littoral atlantique et l'intérieur des terres ces derniers jours.
1044,"Selon les premiers éléments, deux employés ont été grièvement brûlés après avoir ""reçu une projection de produits chimiques"" vers 9h."
1045,"Le Muséum national des arts de la table (LPO), qui gère la réserve ornithologique de macareux, a effectué son dernier recensement en 2016."
1046,"Les parents d'Alexia Daval, Isabelle et Jean-Pierre Fouillot ainsi que son beau-frère Grégory Gay ont assisté à une reconstitu"
1047,Le rongeur se trouvait dans l'assiette d'épinards distribuée sur le plateau repas du patient.
1048,"Selon les informations du Parisien, un seul cas de décès a été constaté dans l'Oise, et non dans le département."
1049,"En mai, 7,8 millions de salariés étaient encore au chômage partiel, entraînant par conséquences des pertes de revenu."
1050,"L'islamologue incarcéré et mis en examen depuis le 2 février pour ""viols"" aurait tenté de se procurer un téléphone portable en prison, rapporte le Journal"
1051,La Nouvelle-Calédonie a été déclarée jeudi 27 décembre en situation d'épidémie de dengue.
1052,Le ministre de l'Écologie était l'invité de France Inter ce mercredi 16 octobre.
1053,"L'ancien chanteur de Johnny Hallyday, Renaud Renaud, n'a pas dit oui à une chanson de Johnny Hallyday, qui l'avait"
1054,Le duo Les Chevaliers du Fiel est de retour sur le petit écran. Après des années de succès à la télévision grâce aux nombreuses rediffusions de leurs anciennes
1055,L'homme d'affaires Chouviat Chouviat a été arrêté le 16 avril dernier par un policier de la gendarmerie du Val-d'O
1056,L'avocate auprès du Barreau de Paris Maud Sobel a été chargée de représenter certains des anciens assistants parlementaires de l'élue.
1057,"L'hôpital américain de Neuilly-sur-Seine, qui a accueilli plus de 500 patients atteints du Covid-19, subit les conséquences économiques de"
1058,"Le président de la région Lombardie, Attilio Fontana, a annoncé dimanche 23 février qu'il comptait déjà ""plus de 100 cas"" de Covid-19 en Italie"
1059,"En avril dernier, un chauffeur routier polonais a volé 3.000 euros à un chauffeur routier. Le chauffeur porte plainte."
1060,La police anglaise a arrêté un homme soupçonné de meurtre et de sept tentatives de meurtre pour une série d'attaques au couteau à
1061,"Les députés vont examiner lundi 17 février un projet de loi visant à créer un ""système universel"" de retraite par points."
1062,La chronique matinale de Julien Mielcarek a été l'objet de nombreux détournements.
1063,"Repéré dans un état second dans la rue par la police municipale, cet homme de 53 ans s'était réfugié chez lui, sans que personne ne parvienne"
1064,Le procureur de la République de Boulogne-Billancourt (Hauts-de-Seine) a condamné la Poste à 120.000 euros de dommages et intérêt
1065,"Selon Le Figaro, plus de 3 000 mineurs inscrits au parti Les Républicains (LR) pour voter pour le premier tour de l'élection présidentielle 2017 Le Fig"
1066,"L'animateur radio et comédien fait l'objet de plusieurs plaintes, dont une pour menaces de mort, déposée par l'ex-auteur des ""Gu"
1067,"L'acte 18 des ""gilets jaunes"", organisé samedi 16 mars, a connu un fort regain de violences."
1068,La maire de Paris Anne Hidalgo s'est exprimée dans un tweet sur la distribution des masques.
1069,"Selon le Canard enchaîné, Annick Girardin aurait remporté des appels d'offres à Saint-Pierre et Miquelon, fief de la"
1070,"Les Jordaniens sont majoritairement opposés au plan de sauvetage de l'Etat de Jordanie, selon un sondage publié jeudi par le site Ipsos"
1071,"Le président de la commission des lois du Sénat, Jean-François Delfraissy, a estimé que 18 millions de personnes à risque devaient rester confi"
1072,"Les Foyers de la charité, qui organisent des retraites spirituelles partout dans le monde, ont lancé en septembre une commission de recherche indépendante."
1073,"Selon BFMTV, Jonathann Daval, 29 ans, a été mis en examen et placé en détention provisoire à l'issue d'une enquête sur le me"
1074,Les restrictions de déplacement ont été levées sur tout le territoire depuis mardi.
1075,"Le premier secrétaire du PS a organisé un meeting intitulé ""Loi Travail : face aux régressions de la droite sénatoriale, défendons le progrès"
1076,Des chasseuses de l'association Dianes Chasseresses ont porté plainte pour menaces de mort.
1077,"Le sanctuaire de Shah-Abdol-Azim, à Téhéran, a commencé à recevoir des fidèles tôt le matin."
1078,Un avion de ligne de China Eastern a dû atterrir en urgence à Sydney le 11 juin en raison d'un problème technique.
1079,"Deux pêcheurs ont perdu la vie à l'entrée de la lagune dans une collision avec un autre bateau, rapporte 20 Minutes."
1080,"Mohamed Abdeslam avait déclaré à la presse que son frère ""avait volontairement refusé de se faire sauter""."
1081,L'événement s'inscrit dans le cadre des 30 ans de l'installation du ministère à Bercy.
1082,Le fournisseur d'électricité a été sanctionné par la répression des fraudes.
1083,Le premier cas de contagion locale dans le quartier de Mme Wong a été détecté dans la capitale hongroise.
1084,"Selon Le Parisien, le haut-commissaire à la Haute Autorité pour la transparence de la vie publique n'aurait pas fait état d'une fonction d"
1085,"Le balcon d'un immeuble HLM a fait trois blessés dont deux graves, samedi 12 mai, à Yvetot en Seine-Maritime."
1086,"Plusieurs personnes sont venues perturber les célébrations sur les Champs-Elysées, dans la soirée de mardi 18 août."
1087,"Le ministère de l'Intérieur a décidé de retirer de son arsenal les grenades lacrymogènes GLI F4, au profit d'une arme à"
1088,"Ce dimanche, à la RATP, le trafic sera ""extrêmement réduit"". Les lignes de métro automatiques 1 et 14 fonctionneront normalement."
1089,"L'Institut français de recherche pour l'exploitation de la mer (Ifremer) met notamment en garde contre Dinophysis, une micro-algue, invisible à"
1090,"Le chef de l'Etat a visité les locaux du pôle de formation aéronautique du lycée Roger-Claustres, puis un centre de promotion des métiers"
1091,La commission d'enquête sénatoriale sur la gestion de l'épidémie de Covid-19 a rendu son rapport mardi 22 septembre. La ministre des Armées Florence Par
1092,Le chanteur Bruno Beau­sir s'est confié sur sa rencontre avec Christine Angot.
1093,"Sur le plateau de ""Punchline"" ce dimanche 12 mars, la présidente du Front national a soigné son effet d'annonce."
1094,Vincent Lambert est en état végétatif depuis un accident de la route survenu en 2008.
1095,"La justice lui reproche d'avoir visé avec un laser un hélicoptère de la gendarmerie lors de l'acte 10 des ""gilets jaunes"""
1096,"L'ancienne ministre de l'Education et des Finances, Chantal Jouanno, a décidé de se lancer dans la création d'une ferme-auberge"
1097,"Le syndicat Unsa RATP et l'association SOS Usagers ont mené lundi des opérations de tractage pour dénoncer la situation, qui pose de nombreux problèmes de sécur"
1098,La doyenne des Français Lucile Randon est devenue religieuse à 40 ans après avoir été gouvernante à Marseille et institutrice à Versailles.
1099,"La souveraine a assisté au défilé de Richard Quinn à qui elle a remis le premier prix ""Queen Elizabeth II Award for British Design""."
1100,"Nabil al-Quaety a été tué par des hommes armés qui se trouvaient dans sa voiture, peu après avoir quitté son domicile."
1101,"L'argent public n'a pas vocation à financer des services à domicile de confort des personnes aisées, comme un jardinier, un coach sportif ou un secrétaire"
1102,L'ancien président du Front national évoque peu sa fille Marine dans le premier tome des Mémoires de Jean-Marie Le Pen.
1103,"Le sifflement du ciel californien a provoqué une drôle de mélodie dans les rues de San Francisco, rapporte The Guardian."
1104,L'ex-candidate à la mairie de Paris a accordé une interview exclusive à M6.
1105,"L'ambassadeur du Royaume-Uni à Tel-Aviv, Abdelaziz Du Wei, est décédé dans la nuit de lundi à mardi, a annoncé la"
1106,"L'homme de 53 ans aurait tenté d'organiser une séance photo de « nus érotiques » avec 3 sœurs âgées de 8, 10 et 12 ans."
1107,L'homme qui a fait la macabre découverte était parti à sa recrue.
1108,"L'ex-président de SOS Homophobie, Yohann Roszéwitch, a relayé sur Twitter un tag tagué ""enculé de nègre en"
1109,Le président de la République François Hollande s'est exprimé lors d'une visite-conférence organisée par le ministère de la Culture et de l'Écon
1110,Le Premier ministre n'est pas contaminé par le Covid-19. Il a réalisé un second test négatif.
1111,"Après une assemblée générale vendredi matin qui avait voté la levée d'une ""majorité"" de leurs points de blocage, le mouvement a décidé de lever progress progress"
1112,Un Italien âgé d'une trentaine d'années est mort dans un accident de parapente lundi 5 août aux Deux-Alpes.
1113,Le secrétaire d'État chargé des Relations avec le Parlement était invité pour réagir à l'entretien du secrétaire d'État chargé des Relations avec le
1114,Deux surveillants ont été agressés jeudi 20 juin au centre pénitentiaire du Havre par un détenu condamné pour des faits de terrorisme.
